RGIId,REGION,O2Region,CenLon,CenLat,Area,WGMS_ID,N_gla_anom_used,ID_gla_anom_used,min_dist_gla_anom,max_dist_gla_anom,mean_dist_gla_anom,period_reg_obs,N_gla_anom_neighbour_reg,ID_gla_anom_neighbour_reg,period_neighbour_reg_obs,N_geo_obs,period_geo_obs
RGI60-17.11065,SAN,2,-72.8048,-43.2024,0.023,40613.0,1.0,[1344],1095.2,1095.2,1095.2,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.11066,SAN,2,-72.1079,-43.1897,0.442,40614.0,1.0,[1344],1082.6,1082.6,1082.6,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.11067,SAN,2,-72.188,-43.1874,0.026,40615.0,1.0,[1344],1083.5,1083.5,1083.5,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.11068,SAN,2,-72.1717,-43.1899,3.045,40616.0,1.0,[1344],1083.5,1083.5,1083.5,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.11069,SAN,2,-72.5297,-43.1908,0.032,40617.0,1.0,[1344],1089.2,1089.2,1089.2,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11070,SAN,2,-72.1447,-43.1876,0.721,40618.0,1.0,[1344],1082.9,1082.9,1082.9,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11071,SAN,2,-72.796,-43.1992,1.144,40619.0,1.0,[1344],1094.7,1094.7,1094.7,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11072,SAN,2,-72.5868,-43.1895,0.04,40620.0,1.0,[1344],1090.0,1090.0,1090.0,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.11073,SAN,2,-72.1925,-43.1819,0.405,40621.0,1.0,[1344],1083.0,1083.0,1083.0,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.11074,SAN,2,-72.7803,-43.1977,1.546,40622.0,1.0,[1344],1094.3,1094.3,1094.3,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.11075,SAN,2,-72.5581,-43.185,0.031,40623.0,1.0,[1344],1089.0,1089.0,1089.0,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.11076,SAN,2,-72.3201,-43.1794,0.077,40624.0,1.0,[1344],1084.6,1084.6,1084.6,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.11077,SAN,2,-72.5632,-43.1814,0.091,40625.0,1.0,[1344],1088.7,1088.7,1088.7,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.11078,SAN,2,-72.7972,-43.1886,0.568,40626.0,1.0,[1344],1093.6,1093.6,1093.6,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11079,SAN,2,-72.7875,-43.1874,0.47,40627.0,1.0,[1344],1093.3,1093.3,1093.3,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11080,SAN,2,-72.3317,-43.1756,0.473,40628.0,1.0,[1344],1084.3,1084.3,1084.3,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.11081,SAN,2,-72.1774,-43.1853,2.634,40629.0,1.0,[1344],1083.1,1083.1,1083.1,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.11082,SAN,2,-72.5784,-43.1687,0.34,40630.0,1.0,[1344],1087.6,1087.6,1087.6,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.11083,SAN,2,-71.84,-43.1438,0.023,40631.0,1.0,[1344],1074.1,1074.1,1074.1,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.11084,SAN,2,-72.2645,-43.1577,0.484,40632.0,1.0,[1344],1081.4,1081.4,1081.4,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.11085,SAN,2,-71.8622,-43.1412,0.033,40633.0,1.0,[1344],1074.1,1074.1,1074.1,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.11086,SAN,2,-72.2226,-43.1467,0.08,40634.0,1.0,[1344],1079.6,1079.6,1079.6,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.11087,SAN,2,-72.159,-43.1474,0.101,40635.0,1.0,[1344],1078.7,1078.7,1078.7,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11088,SAN,2,-72.1258,-43.1413,0.027,40636.0,1.0,[1344],1077.6,1077.6,1077.6,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.11089,SAN,2,-72.2774,-43.1436,0.06,40637.0,1.0,[1344],1080.0,1080.0,1080.0,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.11090,SAN,2,-72.514,-43.1531,0.35,40638.0,1.0,[1344],1084.8,1084.8,1084.8,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.11091,SAN,2,-72.6056,-43.1492,0.057,40639.0,1.0,[1344],1085.9,1085.9,1085.9,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.11092,SAN,2,-72.2783,-43.1404,0.079,40640.0,1.0,[1344],1079.7,1079.7,1079.7,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.11093,SAN,2,-72.5418,-43.1381,0.105,40641.0,1.0,[1344],1083.6,1083.6,1083.6,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11094,SAN,2,-72.2361,-43.1289,0.045,no_WGMS_ID,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs
RGI60-17.11095,SAN,2,-72.1452,-43.1296,0.24,40642.0,1.0,[1344],1076.6,1076.6,1076.6,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11096,SAN,2,-72.2408,-43.1284,0.044,no_WGMS_ID,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs
RGI60-17.11097,SAN,2,-72.562,-43.136,0.081,40643.0,1.0,[1344],1083.7,1083.7,1083.7,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11098,SAN,2,-71.8162,-43.1167,0.04,40644.0,1.0,[1344],1070.9,1070.9,1070.9,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.11099,SAN,2,-72.2943,-43.1292,0.144,40645.0,1.0,[1344],1078.7,1078.7,1078.7,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.11100,SAN,2,-71.8106,-43.1136,0.077,31577.0,1.0,[1344],1070.5,1070.5,1070.5,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.11101,SAN,2,-72.3017,-43.125,0.044,40646.0,1.0,[1344],1078.4,1078.4,1078.4,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.11102,SAN,2,-71.8176,-43.1119,0.036,31578.0,1.0,[1344],1070.4,1070.4,1070.4,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.11103,SAN,2,-72.5202,-43.1388,1.937,40647.0,1.0,[1344],1083.3,1083.3,1083.3,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.11104,SAN,2,-72.5111,-43.1269,0.075,40648.0,1.0,[1344],1081.9,1081.9,1081.9,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.11105,SAN,2,-71.8003,-43.1084,0.024,40649.0,1.0,[1344],1069.8,1069.8,1069.8,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.11106,SAN,2,-72.5339,-43.1384,0.55,40650.0,1.0,[1344],1083.5,1083.5,1083.5,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.11107,SAN,2,-71.8048,-43.109,0.089,40651.0,1.0,[1344],1069.9,1069.9,1069.9,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11108,SAN,2,-71.7976,-43.1077,0.05,40652.0,1.0,[1344],1069.7,1069.7,1069.7,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.11109,SAN,2,-72.1486,-43.1217,0.569,40653.0,1.0,[1344],1075.7,1075.7,1075.7,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.11110,SAN,2,-71.8015,-43.1062,0.031,31579.0,1.0,[1344],1069.5,1069.5,1069.5,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11111,SAN,2,-71.7527,-43.1048,0.022,40654.0,1.0,[1344],1068.8,1068.8,1068.8,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11112,SAN,2,-72.5287,-43.1261,0.779,40655.0,1.0,[1344],1082.1,1082.1,1082.1,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.11113,SAN,2,-72.1945,-43.1154,0.166,70776.0,1.0,[1344],1075.7,1075.7,1075.7,1976-2023,N/A,N/A,N/A,1.0,['1999.92 - 2019.92']
RGI60-17.11114,SAN,2,-72.5393,-43.1205,0.098,40656.0,1.0,[1344],1081.7,1081.7,1081.7,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.11115,SAN,2,-72.5177,-43.1216,0.507,40657.0,1.0,[1344],1081.4,1081.4,1081.4,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.11116,SAN,2,-71.803,-43.1014,0.116,40658.0,1.0,[1344],1069.0,1069.0,1069.0,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11117,SAN,2,-71.9328,-43.1024,0.021,40659.0,1.0,[1344],1070.7,1070.7,1070.7,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.11118,SAN,2,-72.1961,-43.1092,0.028,no_WGMS_ID,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs
RGI60-17.11119,SAN,2,-71.8019,-43.097,0.04,40660.0,1.0,[1344],1068.5,1068.5,1068.5,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11120,SAN,2,-72.1893,-43.1017,0.026,40661.0,1.0,[1344],1074.1,1074.1,1074.1,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11121,SAN,2,-72.2075,-43.1004,0.038,70777.0,1.0,[1344],1074.3,1074.3,1074.3,1976-2023,N/A,N/A,N/A,1.0,['1999.92 - 2019.92']
RGI60-17.11122,SAN,2,-72.1134,-43.0947,0.065,31580.0,1.0,[1344],1072.3,1072.3,1072.3,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11123,SAN,2,-71.6386,-43.0792,0.022,40662.0,1.0,[1344],1064.7,1064.7,1064.7,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11124,SAN,2,-72.584,-43.0928,0.046,40663.0,1.0,[1344],1079.4,1079.4,1079.4,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.11125,SAN,2,-72.1419,-43.0814,0.072,40664.0,1.0,[1344],1071.2,1071.2,1071.2,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11126,SAN,2,-72.1375,-43.0814,0.033,40665.0,1.0,[1344],1071.2,1071.2,1071.2,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11127,SAN,2,-71.7941,-43.0736,0.272,31581.0,1.0,[1344],1065.9,1065.9,1065.9,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.11128,SAN,2,-71.8932,-43.0726,0.045,31582.0,1.0,[1344],1067.0,1067.0,1067.0,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11129,SAN,2,-72.1675,-43.0818,0.342,40666.0,1.0,[1344],1071.7,1071.7,1071.7,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11130,SAN,2,-72.1587,-43.0776,0.041,40667.0,1.0,[1344],1071.1,1071.1,1071.1,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11131,SAN,2,-72.2517,-43.0795,0.04,40668.0,1.0,[1344],1072.6,1072.6,1072.6,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.11132,SAN,2,-71.6473,-43.0582,0.027,40669.0,1.0,[1344],1062.5,1062.5,1062.5,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11133,SAN,2,-71.9822,-43.0661,0.05,40670.0,1.0,[1344],1067.4,1067.4,1067.4,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11134,SAN,2,-72.2518,-43.0726,0.038,40671.0,1.0,[1344],1071.9,1071.9,1071.9,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.11135,SAN,2,-71.6439,-43.0562,0.107,40672.0,1.0,[1344],1062.3,1062.3,1062.3,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11136,SAN,2,-72.2079,-43.0691,0.026,40673.0,1.0,[1344],1070.8,1070.8,1070.8,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.11137,SAN,2,-71.6364,-43.0544,0.196,40674.0,1.0,[1344],1062.0,1062.0,1062.0,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11138,SAN,2,-72.1784,-43.0881,4.35,40675.0,1.0,[1344],1072.5,1072.5,1072.5,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11139,SAN,2,-72.1514,-43.0704,0.407,40676.0,1.0,[1344],1070.2,1070.2,1070.2,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11140,SAN,2,-71.6314,-43.0514,0.021,40677.0,1.0,[1344],1061.6,1061.6,1061.6,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.11141,SAN,2,-72.1506,-43.0647,0.083,40678.0,1.0,[1344],1069.5,1069.5,1069.5,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11142,SAN,2,-72.174,-43.0648,0.024,40679.0,1.0,[1344],1069.9,1069.9,1069.9,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.11143,SAN,2,-72.2864,-43.0656,0.183,40680.0,1.0,[1344],1071.6,1071.6,1071.6,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.11144,SAN,2,-72.2554,-43.0668,0.331,40681.0,1.0,[1344],1071.3,1071.3,1071.3,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.11145,SAN,2,-71.9849,-43.0571,0.18,40682.0,1.0,[1344],1066.4,1066.4,1066.4,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11146,SAN,2,-72.3033,-43.064,0.186,40683.0,1.0,[1344],1071.7,1071.7,1071.7,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.11147,SAN,2,-72.2615,-43.0615,0.053,40684.0,1.0,[1344],1070.8,1070.8,1070.8,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.11148,SAN,2,-72.3194,-43.0636,0.411,40685.0,1.0,[1344],1071.9,1071.9,1071.9,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.11149,SAN,2,-72.2789,-43.0606,0.252,40686.0,1.0,[1344],1071.0,1071.0,1071.0,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11150,SAN,2,-71.9782,-43.0508,0.112,31583.0,1.0,[1344],1065.7,1065.7,1065.7,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11151,SAN,2,-72.2871,-43.0562,0.044,40687.0,1.0,[1344],1070.6,1070.6,1070.6,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.11152,SAN,2,-72.1652,-43.0652,2.554,40688.0,1.0,[1344],1069.8,1069.8,1069.8,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11153,SAN,2,-72.1802,-43.0528,0.112,40689.0,1.0,[1344],1068.7,1068.7,1068.7,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11154,SAN,2,-71.9805,-43.0473,0.068,40690.0,1.0,[1344],1065.3,1065.3,1065.3,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11155,SAN,2,-71.9764,-43.0464,0.031,40691.0,1.0,[1344],1065.1,1065.1,1065.1,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11156,SAN,2,-71.961,-43.0457,0.024,40692.0,1.0,[1344],1064.9,1064.9,1064.9,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11157,SAN,2,-72.0949,-43.0522,0.272,40693.0,1.0,[1344],1067.4,1067.4,1067.4,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11158,SAN,2,-72.1804,-43.05,0.029,40694.0,1.0,[1344],1068.4,1068.4,1068.4,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11159,SAN,2,-72.2912,-43.0498,0.028,40695.0,1.0,[1344],1070.0,1070.0,1070.0,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11160,SAN,2,-72.2837,-43.0487,0.022,40696.0,1.0,[1344],1069.7,1069.7,1069.7,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11161,SAN,2,-71.9469,-43.0435,0.39,40697.0,1.0,[1344],1064.4,1064.4,1064.4,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11162,SAN,2,-71.9675,-43.0429,0.227,40698.0,1.0,[1344],1064.6,1064.6,1064.6,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.11163,SAN,2,-72.2758,-43.053,0.785,40699.0,1.0,[1344],1070.1,1070.1,1070.1,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11164,SAN,2,-72.2942,-43.0471,0.022,40700.0,1.0,[1344],1069.7,1069.7,1069.7,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.11165,SAN,2,-72.1058,-43.038,0.484,40701.0,1.0,[1344],1066.0,1066.0,1066.0,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.11166,SAN,2,-72.1123,-43.0335,0.192,40702.0,1.0,[1344],1065.6,1065.6,1065.6,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.11167,SAN,2,-72.216,-43.0383,1.349,40703.0,1.0,[1344],1067.6,1067.6,1067.6,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11168,SAN,2,-72.2522,-43.0301,0.129,40704.0,1.0,[1344],1067.2,1067.2,1067.2,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.11169,SAN,2,-72.1172,-43.0272,0.216,40705.0,1.0,[1344],1065.0,1065.0,1065.0,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.11170,SAN,2,-72.1211,-43.0323,0.781,40706.0,1.0,[1344],1065.6,1065.6,1065.6,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.11171,SAN,2,-72.2031,-43.0256,0.24,40707.0,1.0,[1344],1066.0,1066.0,1066.0,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.11172,SAN,2,-72.2113,-43.0247,0.805,40708.0,1.0,[1344],1066.0,1066.0,1066.0,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.11173,SAN,2,-72.165,-43.0154,0.146,40709.0,1.0,[1344],1064.3,1064.3,1064.3,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11174,SAN,2,-72.155,-43.0189,0.668,40710.0,1.0,[1344],1064.6,1064.6,1064.6,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11175,SAN,2,-72.2291,-43.0318,5.952,40711.0,1.0,[1344],1067.1,1067.1,1067.1,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.11176,SAN,2,-72.1734,-43.0127,0.029,31584.0,1.0,[1344],1064.2,1064.2,1064.2,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.11177,SAN,2,-72.1612,-43.0131,0.183,40712.0,1.0,[1344],1064.0,1064.0,1064.0,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11178,SAN,2,-72.1361,-43.0123,0.058,40713.0,1.0,[1344],1063.6,1063.6,1063.6,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.11179,SAN,2,-72.2297,-43.013,0.026,40714.0,1.0,[1344],1065.0,1065.0,1065.0,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.11180,SAN,2,-72.2404,-43.0131,0.021,40715.0,1.0,[1344],1065.2,1065.2,1065.2,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11181,SAN,2,-72.2185,-43.0147,0.296,40716.0,1.0,[1344],1065.1,1065.1,1065.1,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11182,SAN,2,-72.1332,-43.0106,0.047,40717.0,1.0,[1344],1063.4,1063.4,1063.4,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11183,SAN,2,-72.1384,-43.0093,0.031,40718.0,1.0,[1344],1063.3,1063.3,1063.3,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.11184,SAN,2,-72.126,-43.0166,0.815,40719.0,1.0,[1344],1063.9,1063.9,1063.9,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11185,SAN,2,-72.1478,-43.0132,0.914,40720.0,1.0,[1344],1063.9,1063.9,1063.9,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.11186,SAN,2,-72.1647,-43.0084,0.031,40721.0,1.0,[1344],1063.6,1063.6,1063.6,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.11187,SAN,2,-72.1707,-43.0097,0.186,40722.0,1.0,[1344],1063.8,1063.8,1063.8,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11188,SAN,2,-72.1481,-43.0089,0.166,40723.0,1.0,[1344],1063.4,1063.4,1063.4,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.11189,SAN,2,-72.1779,-43.0078,0.126,40724.0,1.0,[1344],1063.7,1063.7,1063.7,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11190,SAN,2,-72.1748,-43.0065,0.102,40725.0,1.0,[1344],1063.5,1063.5,1063.5,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.11191,SAN,2,-72.1838,-43.0054,0.029,40726.0,1.0,[1344],1063.5,1063.5,1063.5,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.11192,SAN,2,-72.1753,-43.0034,0.036,31585.0,1.0,[1344],1063.2,1063.2,1063.2,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
