RGIId,REGION,O2Region,CenLon,CenLat,Area,WGMS_ID,N_gla_anom_used,ID_gla_anom_used,min_dist_gla_anom,max_dist_gla_anom,mean_dist_gla_anom,period_reg_obs,N_gla_anom_neighbour_reg,ID_gla_anom_neighbour_reg,period_neighbour_reg_obs,N_geo_obs,period_geo_obs
RGI60-17.02499,SAN,1,-68.8818,-54.665,0.029,36811.0,1.0,[2000],33.5,33.5,33.5,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02500,SAN,1,-68.4314,-54.641,0.038,36812.0,1.0,[2000],15.6,15.6,15.6,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.02501,SAN,1,-68.3814,-54.6378,0.012,36813.0,1.0,[2000],15.9,15.9,15.9,2001-2023,1.0,['1344'],1976-2001,1.0,['2000.17 - 2018.25']
RGI60-17.02502,SAN,1,-68.245,-54.6308,0.121,36814.0,1.0,[2000],19.3,19.3,19.3,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02503,SAN,1,-68.7743,-54.6609,0.303,27878.0,1.0,[2000],27.4,27.4,27.4,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.02504,SAN,1,-70.4113,-54.7399,2.55,27879.0,1.0,[2000],129.1,129.1,129.1,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02505,SAN,1,-68.764,-54.6602,0.382,36815.0,1.0,[2000],26.9,26.9,26.9,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02506,SAN,1,-70.0988,-54.7276,5.039,36816.0,1.0,[2000],109.2,109.2,109.2,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.02507,SAN,1,-69.4455,-54.6935,0.632,27880.0,1.0,[2000],67.8,67.8,67.8,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02508,SAN,1,-68.2476,-54.6289,0.013,36817.0,1.0,[2000],19.4,19.4,19.4,2001-2023,1.0,['1344'],1976-2001,1.0,['2000.17 - 2018.25']
RGI60-17.02509,SAN,1,-69.4318,-54.695,1.182,27881.0,1.0,[2000],66.9,66.9,66.9,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.02510,SAN,1,-68.3775,-54.6358,0.061,36818.0,1.0,[2000],16.1,16.1,16.1,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.02511,SAN,1,-68.8771,-54.6621,0.053,36819.0,1.0,[2000],33.3,33.3,33.3,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.02512,SAN,1,-69.2636,-54.6812,0.025,36820.0,1.0,[2000],56.5,56.5,56.5,2001-2023,1.0,['1344'],1976-2001,1.0,['2000.17 - 2018.25']
RGI60-17.02513,SAN,1,-69.774,-54.7078,0.444,27882.0,1.0,[2000],88.6,88.6,88.6,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.02514,SAN,1,-68.1916,-54.6256,0.071,27883.0,1.0,[2000],21.8,21.8,21.8,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.02515,SAN,1,-69.4054,-54.7053,6.347,27884.0,1.0,[2000],65.1,65.1,65.1,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02516,SAN,1,-68.7663,-54.6555,0.013,no_WGMS_ID,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs
RGI60-17.02517,SAN,1,-68.4824,-54.6405,0.043,27885.0,1.0,[2000],16.4,16.4,16.4,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.02518,SAN,1,-69.6539,-54.7112,5.239,36821.0,1.0,[2000],80.8,80.8,80.8,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02519,SAN,1,-69.1068,-54.747,110.346,27886.0,1.0,[2000],45.5,45.5,45.5,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02520,SAN,1,-69.4168,-54.6904,0.458,36822.0,1.0,[2000],66.0,66.0,66.0,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02521,SAN,1,-70.3026,-54.7235,0.173,27887.0,1.0,[2000],122.3,122.3,122.3,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02522,SAN,1,-69.4219,-54.6863,0.214,27888.0,1.0,[2000],66.4,66.4,66.4,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02523,SAN,1,-70.132,-54.7253,3.617,27889.0,1.0,[2000],111.3,111.3,111.3,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.02524,SAN,1,-68.3765,-54.6325,0.038,36823.0,1.0,[2000],16.5,16.5,16.5,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02525,SAN,1,-68.7702,-54.6535,0.106,36824.0,1.0,[2000],27.6,27.6,27.6,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02526,SAN,1,-69.4659,-54.685,0.139,70305.0,1.0,[2000],69.2,69.2,69.2,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.02527,SAN,1,-68.8873,-54.6569,0.078,27890.0,1.0,[2000],34.2,34.2,34.2,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02528,SAN,1,-69.4156,-54.6837,0.104,27891.0,1.0,[2000],66.1,66.1,66.1,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.02529,SAN,1,-68.2586,-54.6228,0.048,36825.0,1.0,[2000],19.7,19.7,19.7,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.02530,SAN,1,-70.1794,-54.7246,6.9,no_WGMS_ID,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs
RGI60-17.02531,SAN,1,-69.4735,-54.7271,50.84,27892.0,1.0,[2000],69.1,69.1,69.1,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02532,SAN,1,-68.7549,-54.6488,0.414,36826.0,1.0,[2000],27.1,27.1,27.1,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.02533,SAN,1,-68.2522,-54.6178,0.052,70306.0,1.0,[2000],20.4,20.4,20.4,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.02534,SAN,1,-68.7829,-54.6497,0.845,27893.0,1.0,[2000],28.5,28.5,28.5,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.02535,SAN,1,-70.1898,-54.7151,2.451,27894.0,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs
RGI60-17.02536,SAN,1,-69.1005,-54.6686,1.1,27895.0,1.0,[2000],46.7,46.7,46.7,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.02537,SAN,1,-70.3209,-54.7175,0.062,70307.0,1.0,[2000],123.5,123.5,123.5,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.02538,SAN,1,-69.9053,-54.7107,10.816,27896.0,1.0,[2000],96.9,96.9,96.9,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02539,SAN,1,-70.1656,-54.7101,0.858,no_WGMS_ID,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs
RGI60-17.02540,SAN,1,-70.1586,-54.7071,0.131,no_WGMS_ID,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs
RGI60-17.02541,SAN,1,-68.8949,-54.6493,1.325,70308.0,1.0,[2000],35.0,35.0,35.0,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.02542,SAN,1,-69.0365,-54.6548,1.656,36827.0,1.0,[2000],43.2,43.2,43.2,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02543,SAN,1,-68.5677,-54.6267,0.039,36828.0,1.0,[2000],20.2,20.2,20.2,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.02544,SAN,1,-68.9114,-54.6436,0.119,27897.0,1.0,[2000],36.2,36.2,36.2,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02545,SAN,1,-70.3097,-54.7082,0.451,70309.0,1.0,[2000],122.8,122.8,122.8,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.02546,SAN,1,-68.8943,-54.642,0.055,70310.0,1.0,[2000],35.3,35.3,35.3,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.02547,SAN,1,-69.2708,-54.674,10.801,36829.0,1.0,[2000],57.1,57.1,57.1,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.02548,SAN,1,-69.0744,-54.6627,3.7,27898.0,1.0,[2000],45.2,45.2,45.2,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02549,SAN,1,-69.908,-54.6924,1.587,27899.0,1.0,[2000],97.3,97.3,97.3,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02550,SAN,1,-69.0367,-54.6472,0.76,36830.0,1.0,[2000],43.5,43.5,43.5,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.02551,SAN,1,-70.1507,-54.7073,1.654,27900.0,1.0,[2000],112.7,112.7,112.7,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.02552,SAN,1,-68.909,-54.6374,0.102,27901.0,1.0,[2000],36.3,36.3,36.3,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.02553,SAN,1,-69.3036,-54.6623,2.291,36831.0,1.0,[2000],59.5,59.5,59.5,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02554,SAN,1,-68.9148,-54.6355,0.062,27902.0,1.0,[2000],36.8,36.8,36.8,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02555,SAN,1,-68.9524,-54.6377,0.368,36832.0,1.0,[2000],38.9,38.9,38.9,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.02556,SAN,1,-69.0512,-54.6689,7.97,27903.0,1.0,[2000],43.6,43.6,43.6,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.02557,SAN,1,-68.9591,-54.6348,0.017,36833.0,1.0,[2000],39.4,39.4,39.4,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02558,SAN,1,-69.1655,-54.6445,0.107,36834.0,1.0,[2000],51.4,51.4,51.4,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02559,SAN,1,-68.9517,-54.6333,0.038,36835.0,1.0,[2000],39.0,39.0,39.0,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02560,SAN,1,-70.2844,-54.704,4.351,27904.0,1.0,[2000],121.2,121.2,121.2,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02561,SAN,1,-69.7619,-54.6696,34.894,27905.0,1.0,[2000],88.3,88.3,88.3,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.02562,SAN,1,-70.3442,-54.6985,6.934,70311.0,1.0,[2000],125.1,125.1,125.1,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.02563,SAN,1,-70.0058,-54.7057,12.744,36836.0,1.0,[2000],103.4,103.4,103.4,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02564,SAN,1,-70.7399,-54.7087,0.046,36837.0,1.0,[2000],150.4,150.4,150.4,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.02565,SAN,1,-70.7518,-54.7079,0.012,36838.0,1.0,[2000],151.2,151.2,151.2,2001-2023,1.0,['1344'],1976-2001,1.0,['2000.17 - 2018.25']
RGI60-17.02566,SAN,1,-68.807,-54.6347,4.57,27906.0,1.0,[2000],30.7,30.7,30.7,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.02567,SAN,1,-68.7738,-54.6361,3.889,27907.0,1.0,[2000],28.9,28.9,28.9,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.02568,SAN,1,-70.2653,-54.6886,0.013,no_WGMS_ID,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs
RGI60-17.02569,SAN,1,-68.9863,-54.6313,0.019,36839.0,1.0,[2000],41.1,41.1,41.1,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.02570,SAN,1,-69.5878,-54.7052,41.335,36840.0,1.0,[2000],76.7,76.7,76.7,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.02571,SAN,1,-68.8095,-54.6268,0.587,27908.0,1.0,[2000],31.3,31.3,31.3,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.02572,SAN,1,-69.2852,-54.6515,2.321,27909.0,1.0,[2000],58.6,58.6,58.6,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02573,SAN,1,-68.983,-54.6289,0.044,36841.0,1.0,[2000],41.1,41.1,41.1,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.02574,SAN,1,-68.9441,-54.6312,0.301,36842.0,1.0,[2000],38.7,38.7,38.7,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.02575,SAN,1,-69.1656,-54.6398,0.269,27910.0,1.0,[2000],51.6,51.6,51.6,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02576,SAN,1,-69.0482,-54.6377,1.679,27911.0,1.0,[2000],44.5,44.5,44.5,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.02577,SAN,1,-70.2587,-54.6848,0.678,70312.0,1.0,[2000],119.8,119.8,119.8,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.02578,SAN,1,-69.1785,-54.6485,0.896,27912.0,1.0,[2000],52.1,52.1,52.1,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.02579,SAN,1,-68.9787,-54.6257,0.014,36843.0,1.0,[2000],40.9,40.9,40.9,2001-2023,1.0,['1344'],1976-2001,1.0,['2000.17 - 2018.25']
RGI60-17.02580,SAN,1,-68.8558,-54.6181,0.016,no_WGMS_ID,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs
RGI60-17.02581,SAN,1,-68.6743,-54.6098,0.153,70313.0,1.0,[2000],25.9,25.9,25.9,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.02582,SAN,1,-68.8485,-54.6272,4.673,27913.0,1.0,[2000],33.5,33.5,33.5,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02583,SAN,1,-69.8119,-54.6927,17.006,27914.0,1.0,[2000],91.2,91.2,91.2,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02584,SAN,1,-69.5325,-54.6732,19.063,36844.0,1.0,[2000],73.7,73.7,73.7,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02585,SAN,1,-68.6306,-54.6062,0.037,36845.0,1.0,[2000],24.4,24.4,24.4,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.02586,SAN,1,-68.9589,-54.6265,2.176,27915.0,1.0,[2000],39.8,39.8,39.8,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.02587,SAN,1,-69.4471,-54.6517,1.9,36846.0,1.0,[2000],68.8,68.8,68.8,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.02588,SAN,1,-68.6709,-54.6069,0.206,27916.0,1.0,[2000],26.0,26.0,26.0,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02589,SAN,1,-68.9273,-54.6255,1.869,36847.0,1.0,[2000],38.0,38.0,38.0,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.02590,SAN,1,-68.8966,-54.6255,3.494,27917.0,1.0,[2000],36.2,36.2,36.2,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02591,SAN,1,-69.27,-54.6427,1.936,27918.0,1.0,[2000],57.9,57.9,57.9,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02592,SAN,1,-69.2228,-54.631,0.112,27919.0,1.0,[2000],55.4,55.4,55.4,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02593,SAN,1,-69.4675,-54.6544,4.009,36848.0,1.0,[2000],70.0,70.0,70.0,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02594,SAN,1,-69.2286,-54.6511,13.245,27920.0,1.0,[2000],55.1,55.1,55.1,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.02595,SAN,1,-69.2507,-54.6357,0.974,27921.0,1.0,[2000],57.0,57.0,57.0,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02596,SAN,1,-68.647,-54.6003,0.105,36849.0,1.0,[2000],25.5,25.5,25.5,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02597,SAN,1,-68.6525,-54.5979,0.031,36850.0,1.0,[2000],25.9,25.9,25.9,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02598,SAN,1,-70.3086,-54.687,9.104,70314.0,1.0,[2000],123.0,123.0,123.0,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.02599,SAN,1,-69.0943,-54.6198,0.104,27922.0,1.0,[2000],48.0,48.0,48.0,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02600,SAN,1,-69.1769,-54.6849,61.52,27923.0,1.0,[2000],51.0,51.0,51.0,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02601,SAN,1,-69.2428,-54.6281,0.186,27924.0,1.0,[2000],56.7,56.7,56.7,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.02602,SAN,1,-70.3039,-54.6731,0.11,27925.0,1.0,[2000],122.8,122.8,122.8,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02603,SAN,1,-68.6768,-54.602,0.664,27926.0,1.0,[2000],26.6,26.6,26.6,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02604,SAN,1,-69.2261,-54.6266,0.765,36851.0,1.0,[2000],55.7,55.7,55.7,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02605,SAN,1,-70.2696,-54.676,1.524,70315.0,1.0,[2000],120.6,120.6,120.6,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.02606,SAN,1,-68.6523,-54.5938,0.086,27927.0,1.0,[2000],26.3,26.3,26.3,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02607,SAN,1,-68.6603,-54.5956,0.237,27928.0,1.0,[2000],26.5,26.5,26.5,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.02608,SAN,1,-68.7279,-54.5994,0.086,36852.0,1.0,[2000],29.1,29.1,29.1,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.02609,SAN,1,-70.3844,-54.7057,21.567,27929.0,1.0,[2000],127.6,127.6,127.6,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.02610,SAN,1,-70.301,-54.6696,0.223,27930.0,1.0,[2000],122.7,122.7,122.7,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.02611,SAN,1,-68.6569,-54.5917,0.02,36853.0,1.0,[2000],26.7,26.7,26.7,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02612,SAN,1,-69.0118,-54.6139,0.903,36854.0,1.0,[2000],43.4,43.4,43.4,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02613,SAN,1,-68.6651,-54.5906,0.096,36855.0,1.0,[2000],27.1,27.1,27.1,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02614,SAN,1,-69.0735,-54.6259,6.864,27931.0,1.0,[2000],46.5,46.5,46.5,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02615,SAN,1,-68.7394,-54.5942,0.02,27932.0,1.0,[2000],30.0,30.0,30.0,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.02616,SAN,1,-69.0175,-54.6093,0.441,27933.0,1.0,[2000],44.0,44.0,44.0,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02617,SAN,1,-70.4193,-54.6798,4.949,36856.0,1.0,[2000],130.1,130.1,130.1,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.02618,SAN,1,-68.7299,-54.5922,0.045,27934.0,1.0,[2000],29.8,29.8,29.8,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.02619,SAN,1,-69.6871,-54.6734,23.622,70316.0,1.0,[2000],83.5,83.5,83.5,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.02620,SAN,1,-70.7004,-54.6773,0.02,36857.0,1.0,[2000],148.1,148.1,148.1,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.02621,SAN,1,-70.4416,-54.6684,0.031,36858.0,1.0,[2000],131.7,131.7,131.7,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.02622,SAN,1,-68.9242,-54.6116,3.096,27935.0,1.0,[2000],38.5,38.5,38.5,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02623,SAN,1,-70.3765,-54.6668,0.067,36859.0,1.0,[2000],127.5,127.5,127.5,2001-2023,1.0,['1344'],1976-2001,1.0,['2000.17 - 2018.25']
RGI60-17.02624,SAN,1,-68.9405,-54.6018,0.294,27936.0,1.0,[2000],40.0,40.0,40.0,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.02625,SAN,1,-70.3854,-54.6629,0.054,no_WGMS_ID,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs
RGI60-17.02626,SAN,1,-70.2075,-54.6645,4.246,70317.0,1.0,[2000],116.8,116.8,116.8,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.02627,SAN,1,-70.4142,-54.6619,0.125,27937.0,1.0,[2000],130.0,130.0,130.0,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
